duration_ms
4
5
3
3
7
3
17
7
6
3
3
6
3
3
3
5
3
4
3
4
3
3
3
3
3
3
3
4
42
3
3
5
3
3
3
3
5
6
3
13
3
9
3
3
3
3
4
3
4
7
3
3
4
3
3
3
3
4
3
3
3
3
3
3
3
3
3
3
4
12
10
3
3
5
4
3
3
3
4
3
4
3
3
3
3
7
4
4
5
7
8
3
3
3
8
3
3
3
4
3
3
3
5
3
4
3
4
3
3
3
12
3
3
3
3
3
3
3
3
3
3
4
3
4
3
3
3
3
3
4
8
3
3
3
3
3
3
4
3
3
3
4
3
11
3
9
3
3
3
8
10
3
4
3
3
3
3
3
3
4
3
8
3
7
6
4
4
10
4
3
5
3
3
3
6
3
3
6
4
3
3
3
3
3
3
3
3
3
3
4
4
5
4
3
3
4
3
3
3
7
3
4
3
3
3
3
3
3
3
3
5
3
6
3
17
7
4
3
3
3
3
3
4
3
3
3
3
3
3
3
3
3
4
9
3
3
26
3
3
3
9
7
3
6
4
7
3
4
4
3
3
5
10
3
3
3
3
4
7
4
3
5
4
3
3
3
6
3
3
7
12
10
3
5
4
4
3
3
7
3
18
12
3
3
3
4
3
3
6
4
6
3
3
3
4
11
4
3
4
3
3
4
3
3
3
5
3
3
3
5
3
4
4
3
3
3
5
3
4
47
4
3
4
4
3
3
7
3
3
3
3
3
3
3
3
3
3
3
8
3
4
4
6
3
3
3
8
3
7
3
4
4
3
4
3
3
5
3
3
3
3
3
6
3
3
3
3
5
3
11
8
3
3
4
3
3
3
9
5
6
3
4
15
4
10
3
4
3
4
4
3
12
3
4
3
3
4
11
3
3
3
3
3
6
4
8
3
3
3
4
5
3
3
4
3
3
5
3
3
3
3
3
4
3
3
3
7
3
3
3
4
4
3
3
3
4
3
3
8
3
4
3
5
6
3
3
3
3
3
3
9
3
24
3
4
3
3
4
8
16
3
4
5
3
3
3
8
6
3
11
3
3
3
3
3
3
3
9
3
6
12
3
6
10
32
11
3
3
3
9
4
3
3
4
15
3
3
3
3
4
3
4
4
3
4
7
3
4
5
10
4
3
12
4
5
3
3
12
3
8
3
7
3
3
3
3
3
5
3
4
3
3
5
3
3
5
5
3
4
3
4
3
6
3
3
3
3
3
5
3
3
3
3
5
3
4
11
3
3
3
3
3
4
3
3
3
3
3
5
4
4
4
3
3
17
3
3
4
3
3
3
3
4
3
3
4
4
3
4
7
3
3
3
3
3
3
4
4
5
3
4
3
3
4
4
3
3
4
6
3
3
3
11
3
4
8
5
17
3
3
6
53
3
3
3
6
4
3
3
3
4
3
9
3
3
3
5
4
3
3
3
3
3
5
3
4
3
4
4
4
5
3
3
3
3
3
3
9
3
7
8
6
3
3
4
6
3
3
4
4
3
4
16
12
5
9
4
3
4
3
3
3
4
4
4
3
3
3
4
9
3
3
3
3
4
3
6
5
3
4
6
4
6
3
4
3
3
3
3
6
3
4
3
3
4
3
4
3
3
3
6
4
3
6
4
3
3
4
3
5
3
3
4
3
4
3
4
3
6
12
7
3
3
3
5
6
3
3
13
4
4
3
5
3
6
4
8
7
3
8
4
6
3
3
12
3
5
3
14
4
4
15
15
3
3
3
4
3
3
3
3
3
3
4
10
6
4
8
12
3
5
3
3
4
9
9
3
3
4
3
6
10
3
5
6
4
9
4
4
4
4
17
8
3
3
3
3
3
3
6
4
3
4
6
3
8
4
4
3
3
4
5
3
5
6
3
3
4
8
4
3
4
3
5
4
4
3
3
3
10
6
3
3
6
3
3
3
7
3
3
4
5
3
10
4
12
15
6
3
4
3
4
3
3
8
6
4
3
3
3
4
8
12
13
3
3
3
3
5
3
3
4
18
8
3
21
3
9
3
3
3
5
3
6
3
8
3
10
4
3
6
4
10
7
8
4
3
3
3
3
5
4
3
4
4
5
64
5
11
4
6
4
5
4
3
3
4
9
8
3
3
3
5
3
3
4
3
3
3
3
4
3
3
3
6
3
4
3
3
7
5
36
11
6
3
4
5
4
4
4
3
4
3
3
3
10
6
12
3
3
5
4
5
5
3
4
3
7
4
3
3
4
4
4
6
3
4
3
3
3
3
3
3
4
3
3
6
4
3
6
3
3
3
4
3
4
15
9
3
3
4
3
3
3
5
3
4
3
3
19
3
4
19
7
22
6
15
10
9
8
4
4
4
6
5
3
9
3
3
6
13
3
3
12
7
3
3
3
4
3
4
3
3
18
3
3
3
3
3
3
3
4
3
7
3
3
4
3
3
3
4
3
4
15
62
3
3
29
3
3
3
11
17
4
3
3
4
3
3
6
3
3
3
3
9
4
6
8
3
3
5
4
3
4
3
7
3
9
3
4
3
3
4
3
3
4
4
3
3
3
5
3
5
3
3
3
13
3
10
3
4
4
3
3
3
3
5
9
3
3
4
4
5
3
5
3
3
4
3
4
3
3
5
3
8
3
4
3
3
4
4
3
3
4
4
15
3
3
3
5
4
11
4
3
7
4
15
4
5
4
4
3
5
4
3
6
3
16
8
3
6
4
3
7
3
3
4
4
3
4
5
7
4
3
4
6
4
3
11
3
3
3
4
4
4
14
4
4
3
3
3
3
6
6
5
3
6
10
3
3
3
11
5
7
3
3
6
4
5
9
3
3
4
4
13
12
9
3
7
3
3
27
7
4
3
3
3
3
12
3
3
3
6
7
3
3
7
6
4
3
5
4
3
3
4
4
3
4
3
4
3
4
3
14
4
4
3
3
3
7
4
3
3
9
10
3
15
4
3
12
6
6
3
10
4
